"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"found this on","Found this on @myntra. https://t.co/WLrh63dpg2",2017-08-26 06:54:58,2017-08-26,0,"neutral"
"myntra big sports fest off on sports category cashback up to rs","Myntra | Big Sports Fest | 40-70% off on sports category. Cashback up to Rs.100 https://t.co/g6JfDUI4gk… https://t.co/nxVUhhuXEj",2017-08-26 06:48:55,2017-08-26,1,"positive"
"from 
shop now on","#spectacular #sneaker #boots from #knottyderby !
Shop now on #Myntra !
#stayyoung #staynaughty https://t.co/I1CdlGW4N8",2017-08-26 06:38:02,2017-08-26,1,"positive"
"after wash shoes condition roadster gives coloured shoes","@myntra @theroadsterlife @MyntraSupport  after 2-3 wash shoes condition roadster gives 2 coloured shoes 😂😂😂😂 https://t.co/qlqHuZa3x2",2017-08-26 06:33:21,2017-08-26,0,"neutral"
"myntra big sports fest from th th aug","Myntra Big Sports Fest from 26th - 27th Aug + 10%  #Deals #Offers #Saving #India https://t.co/bI4qWWAtCh",2017-08-26 06:30:03,2017-08-26,0,"neutral"
"do you have the jacket which hr is wearing in below pic please provide the link if yes","@myntra Do you have the jacket which HR is wearing in below pic. Please provide the link if yes. https://t.co/lc7URNJ43R",2017-08-26 06:07:57,2017-08-26,0,"neutral"
"somehow i have of these 
roadster by","Somehow I have 3 of these...!!!!
ROADSTER by @myntra
.
.
.
..
#whitesneakers #capsulewardrobe… https://t.co/pDg9FKGgY0",2017-08-26 05:36:22,2017-08-26,0,"neutral"
"get on by on aug 
only on","Get 40-70% on #HRX  by #HrithikRoshan on 26 27 Aug 
Only on #Myntra: https://t.co/ryJJmRXwuS 
#MyntraBigSportsFest… https://t.co/hasiYPi2QF",2017-08-26 05:33:51,2017-08-26,0,"neutral"
"wear comfort from top to bottom in this blue maxi dress 
get yours at","Wear comfort from top to bottom in this blue maxi dress.
Get yours at https://t.co/dIzpVVHZJh
#MaxiDress… https://t.co/Wim0Devp4Y",2017-08-26 05:30:00,2017-08-26,2,"positive"
"get on on august 
only on myntra","Get 40-70% on #WROGN on 26 27 August 
Only on Myntra: https://t.co/ryJJmRXwuS
#MyntraBigSportsFest… https://t.co/ao1W0ahWV9",2017-08-26 05:28:43,2017-08-25,0,"neutral"
"get up to off on sports catalog at get up to klippd cashback frm","Get up to 70% off on sports catalog at @myntra + Get up to 4.5% Klippd cashback frm https://t.co/H0vjaATWsA… https://t.co/wyMkdx3t3g",2017-08-26 05:16:18,2017-08-25,1,"positive"
"you just can t miss the new arrivals from alcis shop for alcis at india s biggest sports fest on th amp th of au","You just can't miss the new arrivals from Alcis! Shop for Alcis at India's biggest sports fest on 26th &amp; 27th of Au… https://t.co/xWUFYotTyl",2017-08-26 05:10:11,2017-08-25,-1,"negative"
"if that was the case they could have simply ask another guy to deliver this i","@abhibagaria @MyntraSupport @myntra If that was the case, they could have simply ask another guy to deliver! This i… https://t.co/T2zsKHHAXA",2017-08-26 05:00:56,2017-08-25,0,"neutral"
"big fest is now live at shop via cashkaro amp get upto discount with upto on top","Big #Sports Fest is now LIVE at #Myntra! Shop via CashKaro &amp; get upto 70% discount with upto 6.5% #Cashback on top!… https://t.co/dKD55x5FqP",2017-08-26 05:00:19,2017-08-25,2,"positive"
"tops at lowest price at myntra","Tops at Lowest price at Myntra ----- https://t.co/vAncZEPlDp https://t.co/ogafl4LAGu",2017-08-26 05:00:04,2017-08-25,1,"positive"
"hi how are you doing","@cmd999 @myntra Hi How are you doing",2017-08-26 04:53:44,2017-08-25,0,"neutral"
"now are you doing","@cmd999 @myntra Now are you doing",2017-08-26 04:53:04,2017-08-25,0,"neutral"
"yes madam","@cmd999 @myntra Yes madam",2017-08-26 04:52:38,2017-08-25,0,"neutral"
"what we can do when market leaders just start ignoring the customers","@rKagrana @MyntraSupport What we can do, when market leaders just start ignoring the customers? #disappointment… https://t.co/YNKqQ3vdFd",2017-08-26 04:51:30,2017-08-25,-1,"negative"
"this might be the issue with the delivery person should","@rKagrana @MyntraSupport @rKagrana this might be the issue with the delivery person. @MyntraSupport @myntra should… https://t.co/YChJGNhdUA",2017-08-26 04:46:01,2017-08-25,-1,"negative"
"because all work and no play makes jack a dull boy","Because All Work And No Play Makes Jack A Dull Boy.
#Offer #GrabOn #SaveOnGrabOn
https://t.co/1FgT1LiYrl https://t.co/M0rOcKtbLT",2017-08-26 04:45:03,2017-08-25,0,"neutral"
"you guys shipped me used product","@MyntraSupport You guys shipped me used product. #fraud #myntra  @IndiaSeller @myntra",2017-08-26 04:40:13,2017-08-25,-1,"negative"
"big sports fest is live th and th august get off on the biggest sports brands hurry","#Myntra Big Sports Fest is LiVE! [26th and 27th August] Get 40 - 70% off on the biggest sports brands, Hurry… https://t.co/zXwt0j5Nf1",2017-08-26 04:40:06,2017-08-25,0,"neutral"
"what kind of service no reply no status of my order very very bad service repeatedly hate","@myntra what kind of service no reply no status of my order very very bad service repeatedly hate #myntra",2017-08-26 04:20:55,2017-08-25,-2,"negative"
"how about verifying the suggested item is in stock or not 🤦🏻‍ ️","@myntra @myntra_engg how about verifying the suggested item is in stock or not. 🤦🏻‍♂️",2017-08-26 04:09:30,2017-08-25,0,"neutral"
"if you buy a shirt from it now shows what other things can go with it","If you buy a shirt from @myntra it now shows what other things can go with it. https://t.co/j14wtIJnAp",2017-08-26 04:08:44,2017-08-25,0,"neutral"
"rs has been credited to you 
use it at the
big sports fest 
expires at pm today
shop now 
sorry i ain t falling for this","@myntra Rs.200 has been credited to you!
Use it at the
Big Sports Fest!
Expires at 12pm,Today
Shop NOW!
Sorry I ain't falling for this.",2017-08-26 03:51:06,2017-08-25,-1,"negative"
"in between this shit gathering amp attracting people to show their voilence towards the product sale another commercial","In between this #RamRahimSingh Shit @myntra gathering &amp; attracting people to show their voilence towards the product Sale another commercial",2017-08-26 03:42:56,2017-08-25,-1,"negative"
"so you say in a minute the price changes from clicking on the product and when the product loads to display page","@myntra So you say in a minute the price changes from clicking on the product and when the product loads to display page....",2017-08-26 03:34:19,2017-08-25,0,"neutral"
"please check your dm","@myntra @MyntraSupport Please check your DM",2017-08-26 03:24:36,2017-08-25,0,"neutral"
"nice","@PulkitSamrat @myntra Nice",2017-08-26 03:14:27,2017-08-25,1,"positive"
"i will raise this to the consumer forum for this unpromised dates provided always","@myntra @MyntraSupport I will raise this to the consumer forum for this unpromised dates provided always",2017-08-26 02:48:49,2017-08-25,0,"neutral"
"i have to raise this to the customer rights as delivery date is not promised","@myntra @MyntraSupport I have to raise this to the customer rights as delivery date is not promised",2017-08-26 02:47:19,2017-08-25,1,"positive"
"i think myntra is still doing business and top in apparals sector where are those krishna devotees who banned","I think myntra is still doing business and top in apparals sector... Where are those krishna devotees who banned... https://t.co/46MXyqMfhk",2017-08-26 02:45:54,2017-08-25,1,"positive"
"every single time same reasons same issues why so disgusting service provided always","@myntra @MyntraSupport every single time same reasons same issues why so disgusting service provided always",2017-08-26 02:45:27,2017-08-25,-2,"negative"
"myntra offer get upto off on kids fashion","Myntra Offer Get upto 60% off on Kids Fashion https://t.co/VqLKPaIT5m https://t.co/2z5M2Ayidn",2017-08-26 02:31:05,2017-08-25,0,"neutral"
"always i get this reply taken your complaint i am not going to shop from myntra again ridiculous service","@MyntraSupport Always I get this reply taken your complaint I am not going to shop from myntra again ridiculous service",2017-08-26 01:45:30,2017-08-25,-2,"negative"
"great deals on myntra t shirts","Great Deals on Myntra T-Shirts ----- https://t.co/L04Vas3tkm https://t.co/sXR3SQtNRK",2017-08-26 01:00:05,2017-08-25,1,"positive"
"myntra after implementing loads its website in milliseconds know why you should experiment with","Myntra after implementing #AMP, loads its website in 53 milliseconds. Know why you should experiment with #AMP https://t.co/2XuM0L3Lb9",2017-08-26 01:00:00,2017-08-25,0,"neutral"
"i love you my dear pulkit","@PulkitSamrat @myntra I love you my dear💕 pulkit",2017-08-25 21:06:48,2017-08-25,1,"positive"
"fantastic🤘 🤘","@PulkitSamrat @myntra Fantastic🤘😝🤘👍😻👍",2017-08-25 21:06:27,2017-08-25,0,"neutral"
"dude the discription is wrong at the myntra website for the bands and details cannot be found anywhere else","@PulkitSamrat @myntra Dude the discription is wrong at the myntra website for the bands, and details cannot be found anywhere else :(",2017-08-25 21:06:06,2017-08-25,-1,"negative"
"june","@harbhajan_singh @myntra 18 june 2017",2017-08-25 20:13:20,2017-08-25,0,"neutral"
"u look so handsome 
nice pic 

and wish you all the best for your upcoming movie 
excited to watch 🏻","@PulkitSamrat @myntra U look so handsome 
Nice pic 

And wish you all the best for your upcoming movie #Fukreyreturns 
Excited to watch ✌🏻",2017-08-25 20:07:03,2017-08-25,4,"positive"
"hello dear pulkit","@PulkitSamrat @myntra Hello dear... pulkit",2017-08-25 20:01:31,2017-08-25,0,"neutral"
"shop now gt quo fitness bands now available on 
click here gt","SHOP NOW-&gt; Quo Fitness bands now available on @Myntra #MyntraSaleStartsTonight 
Click Here-&gt;… https://t.co/qf7xz5w3PG",2017-08-25 19:51:56,2017-08-25,1,"positive"
"when i m trying to exchange this tees myntra could not deliver the item to the same address","When I'm trying to exchange this tees, myntra could not deliver the item to the same address. #myntra https://t.co/7faG3rGVE2",2017-08-25 19:50:43,2017-08-25,0,"neutral"
"fila clothing footwear amp accessories upto off from rs at myntra","Fila Clothing, Footwear &amp; Accessories Upto 70% Off From Rs.439 At Myntra https://t.co/4hLXvLITiL https://t.co/pkpuOOPz3h",2017-08-25 19:49:11,2017-08-25,0,"neutral"
"so to join myntra as a sales executive to sell sex toys to","#MyntraSaleStartsTonight, so #KhattarMustResign to join Myntra, as a Sales Executive, to sell 'sex toys' to #RamRahimSingh.",2017-08-25 19:40:21,2017-08-25,0,"neutral"
"celebrate your love for all things with big sports fest get upto off upto via","Celebrate your love for all things #Sporty with #Myntra Big Sports Fest! Get upto 70% off + upto 6.5% #Cashback via… https://t.co/LRdhpRBN2y",2017-08-25 19:20:09,2017-08-25,4,"positive"
"great way to start a sale website showing a cannot find any matches page when clicked on sale link","@myntra @MyntraSupport great way to start a sale. website showing a 404 cannot find any matches page when clicked on sale link",2017-08-25 19:00:42,2017-08-25,1,"positive"
"myntra pe cycle 🤔","@OnePlusSarcasm Myntra pe cycle 🤔",2017-08-25 18:55:23,2017-08-25,0,"neutral"
"are you being paid for this","@phardik342 @myntra Are you being paid for this?",2017-08-25 18:52:56,2017-08-25,0,"neutral"
"nike shoes listing says buy the product page shows the shoe price as","@myntra  Nike shoes listing says 1995 buy the product page shows the shoe price as 3995 https://t.co/cN9h8kbJde",2017-08-25 18:52:48,2017-08-25,0,"neutral"
"guys i am trying to shop but the product are not on discount why the hell this always happen and you are running offers on sports","@myntra Guys I am trying to shop but the product are not on discount, why the hell this always happen. And you are running offers on sports",2017-08-25 18:50:46,2017-08-25,-1,"negative"
"when","@MyntraSupport @myntra when ?",2017-08-25 18:50:32,2017-08-25,0,"neutral"
"roadster pack of t shirts
 off
special price rs only
size s m l xl","Roadster Pack of 3 T-shirts
50% off
Special Price - Rs 599 only
size-S,M,L,XL
https://t.co/3k6al6R572 https://t.co/YKusiApjQY",2017-08-25 18:49:35,2017-08-25,0,"neutral"
"your thinking might change but tds stands true","@wonder_bubble @myntra Your thinking might change but TDS stands true",2017-08-25 18:46:32,2017-08-25,0,"neutral"
"for harmlessly changing my mind","@ranalnair @myntra For harmlessly changing my mind??? 🙄🙄 #wtf",2017-08-25 18:45:05,2017-08-25,-1,"negative"
"tds deducted","@wonder_bubble @myntra TDS deducted 😂",2017-08-25 18:43:50,2017-08-25,0,"neutral"
"a sale like never before big discounts on big brands","A sale like never before... Big discounts on big brands. #MyntraSaleStartsTonight ...
 @myntra",2017-08-25 18:32:16,2017-08-25,1,"positive"
"it time to shop guys start filling your cart","#MyntraSaleStartsTonight it time to shop guys start filling your cart @myntra https://t.co/3r6yjyRhrM",2017-08-25 18:31:59,2017-08-25,0,"neutral"
"shop more and save even more on 
download the app now","#MyntraSaleStartsTonight 
Shop more and save even more on @myntra 
Download the app now!",2017-08-25 18:30:46,2017-08-25,0,"neutral"
"huge discount is waiting for your guys","Huge discount is waiting for your guys #MyntraSaleStartsTonight @myntra https://t.co/6OAWiGZOOB",2017-08-25 18:30:10,2017-08-25,-1,"negative"
"i always get huge discounts on sale and this time is sports related","I always get huge discounts on sale and this time is sports related. #MyntraSaleStartsTonight @myntra https://t.co/6OAWiGZOOB",2017-08-25 18:28:58,2017-08-25,0,"neutral"
"tonight s a good night as 
i am super happy","Tonight's a good night as #MyntraSaleStartsTonight ...
I am super happy! @myntra",2017-08-25 18:28:01,2017-08-25,3,"positive"
"its time for shopping time on myntra as sports wears will be on off upto to special discount on sportswear","Its time for shopping time on Myntra, as sports wears will be on off upto 40 to 70% Special Discount on Sportswear! #MyntraSaleStartsTonight",2017-08-25 18:26:38,2017-08-25,0,"neutral"
"i am going to shop my fav brand and will be getting huge discount on","#MyntraSaleStartsTonight i am going to shop my fav brand and will be getting huge discount on @myntra https://t.co/6OAWiGZOOB",2017-08-25 18:25:59,2017-08-25,1,"positive"
"all set to get my hands on the best deals on sportswear with","All set to get my hands on the best deals on sportswear with @myntra #MyntraSaleStartsTonight",2017-08-25 18:25:36,2017-08-25,1,"positive"
"dont miss to shop sportswear for me in","Dont miss to shop sportswear for me in #MyntraSaleStartsTonight @myntra",2017-08-25 18:25:31,2017-08-25,-1,"negative"
"i was planning to buy sports clothing and","I was planning to buy sports clothing and  #MyntraSaleStartsTonight @myntra https://t.co/6OAWiGZOOB",2017-08-25 18:25:16,2017-08-25,0,"neutral"
"awful experience with","Awful Experience with @myntra @rsprasad @ANarayanan24 @Flipkart @mukeshbansal06 @narendramodi @PMOIndia… https://t.co/qmaQLv0XxV",2017-08-25 18:25:11,2017-08-25,-1,"negative"
"hey guys stay tuned peeps as myntra big sports festival will begin in the next hours","Hey guys, Stay tuned peeps as Myntra Big Sports festival will begin in the next 4 hours. #MyntraSaleStartsTonight",2017-08-25 18:23:08,2017-08-25,0,"neutral"
"not gonna miss to shop sportswear for me in","Not gonna miss to shop sportswear for me in #MyntraSaleStartsTonight @myntra https://t.co/C1F765jupe",2017-08-25 18:22:32,2017-08-25,-1,"negative"
"what has myntra sale got to do with it did people not celebrate","@WhyTheFace_ @NamitaThe @gautamverma23 What has Myntra sale got to do with it? Did people not celebrate… https://t.co/3mjlj9Zc84",2017-08-25 18:22:12,2017-08-25,1,"positive"
"don t miss this biggest sport sale going to happen on tonight","#MyntraSaleStartsTonight Don't miss this Biggest sport sale going to happen on @myntra tonight",2017-08-25 18:21:22,2017-08-25,-1,"negative"
"famous brands kind of nike puma are of discount from tonight at","famous Brands kind of Nike , Puma are of discount from tonight at #MyntraSaleStartsTonight @myntra",2017-08-25 18:21:04,2017-08-25,1,"positive"
"nike puma reebok adidas and more will all be on discount at myntra big sports fest","#MyntraSaleStartsTonight Nike, Puma, Reebok, Adidas and more will all be on discount at Myntra Big Sports Fest #MyntraSaleStartsTonight",2017-08-25 18:20:05,2017-08-25,0,"neutral"
"get ready to go sports with the such an great sports sale on myntra","Get ready to go sports with the such an great sports sale on myntra #MyntraSaleStartsTonight",2017-08-25 18:20:00,2017-08-25,2,"positive"
"half an hour to go the myntra big sports brand fest to begin get ready","Half an hour to go The Myntra Big Sports Brand fest to begin. Get ready! #MyntraSaleStartsTonight",2017-08-25 18:19:55,2017-08-25,1,"positive"
"the best offers on fashion wear can be found on when the clocks hits tonight","The best Offers on fashion wear can be found on @myntra #MyntraSaleStartsTonight When the clocks hits 12 tonight https://t.co/UAWlQIcAve",2017-08-25 18:19:55,2017-08-25,1,"positive"
"the sports sale starts in minutes and you do not have stock of in sale products ironic","@Myntra @MyntraSupport The sports sale starts in 15 minutes and you do not have stock of in sale products. Ironic. 😠 https://t.co/PoTL3GleDB",2017-08-25 18:19:01,2017-08-25,-1,"negative"
"just few more minutes left according to start permanency excitement over it is easiest peak","Just few more minutes left @myntra according to start ... permanency Excitement over it is easiest peak..!! #MyntraSaleStartsTonight",2017-08-25 18:16:05,2017-08-25,2,"positive"
"guys myntra big sports fest will start in next min","Guys Myntra Big Sports fest will start in next 15min  #MyntraSaleStartsTonight",2017-08-25 18:15:46,2017-08-25,0,"neutral"
"favourite sportswear brands at only on myntra big sports fest","Favourite sportswear brands at  40-70% only on Myntra Big Sports Fest! #MyntraSaleStartsTonight https://t.co/zg31NJEnyo",2017-08-25 18:15:23,2017-08-25,0,"neutral"
"about in conformity with begin stability excitement on it s best possible peak","about @myntra in conformity with begin ... stability Excitement on it's best possible peak..!! #MyntraSaleStartsTonight",2017-08-25 18:15:19,2017-08-25,3,"positive"
"shopping lovers its day according to chump after for","Shopping Lovers Its day according to chump after @myntra for
#MyntraSaleStartsTonight",2017-08-25 18:14:59,2017-08-25,0,"neutral"
"sportswear people don t miss this amazing sale","sportswear people don't miss this amazing sale #MyntraSaleStartsTonight @myntra https://t.co/bcM09GVD9Y",2017-08-25 18:14:59,2017-08-25,0,"neutral"
"get great discounts on sportswear while shopping on","Get great discounts on sportswear while shopping on @myntra #MyntraSaleStartsTonight https://t.co/u0h5ZNTFgK",2017-08-25 18:14:50,2017-08-25,1,"positive"
"guys shop till you drop with the biggest offer on with","Guys shop till you drop with the biggest offer on @myntra with #MyntraSaleStartsTonight",2017-08-25 18:14:27,2017-08-25,0,"neutral"
"every one on my tl is excited for this sale at myntra big sports fest","Every one on my TL is excited for this sale at Myntra Big Sports Fest #MyntraSaleStartsTonight https://t.co/5yPFqaJi09",2017-08-25 18:14:17,2017-08-25,1,"positive"
"this is the time for the wonderful sale buy the good about products from the excellent brands","This is the time for the wonderful sale. Buy the good about products from the excellent brands . #MyntraSaleStartsTonight  @myntra",2017-08-25 18:13:54,2017-08-25,3,"positive"
"now are you ready in imitation of shop beside myntra s big sports fest far away regarding sportswear","Now are you ready in imitation of shop beside Myntra's Big Sports Fest.  70% far away regarding sportswear #MyntraSaleStartsTonight",2017-08-25 18:13:34,2017-08-25,1,"positive"
"shop and get extra off at myntra big sports fest so create your wishlist as","Shop and get extra 20% off at Myntra Big Sports Fest. So create your wishlist as #MyntraSaleStartsTonight https://t.co/YuIko4erGb",2017-08-25 18:12:54,2017-08-25,0,"neutral"
"everyone must check out myntra s big sports fest from th th aug","Everyone Must check out  Myntra's Big Sports Fest from 26th-27th Aug!  #MyntraSaleStartsTonight https://t.co/pmhH2qFL1a",2017-08-25 18:12:27,2017-08-25,0,"neutral"
"guys the biggest sale is about to go live in just few minutes","Guys The biggest sale is about to go live in just few minutes. #MyntraSaleStartsTonight @myntra https://t.co/18KehvEQ6C",2017-08-25 18:11:32,2017-08-25,0,"neutral"
"shop sports gear from myntra upto discount","Shop sports gear from Myntra, upto 70% discount
#MyntraSaleStartsTonight",2017-08-25 18:11:29,2017-08-25,0,"neutral"
"now with i m just can t wait more to get my new gym gear on myntra big sports fest","Now with @myntra I'm just can't wait more to get my new gym gear on myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 18:11:09,2017-08-25,-1,"negative"
"let s prepare in advance to grab the best deal on your favourite brands as the","Let's Prepare in advance to grab the best deal on your favourite brands as the #MyntraSaleStartsTonight @myntra",2017-08-25 18:10:45,2017-08-25,1,"positive"
"shop and get great discounts only on myntra","Shop and Get 40-70% great discounts only on Myntra. #MyntraSaleStartsTonight https://t.co/0JgxZ35NHq",2017-08-25 18:10:22,2017-08-25,1,"positive"
"much awaited buy huge range of gym amp workout clothes for women online at myntra","Much awaited #MyntraSaleStartsTonight Buy huge range of gym &amp; workout clothes for women online at  Myntra. https://t.co/d3kDZWV1u7",2017-08-25 18:10:11,2017-08-25,0,"neutral"
"i m not going miss to shop sportswear for me in","I'm not going miss to shop sportswear for me in #MyntraSaleStartsTonight @myntra https://t.co/cJgpGapHKX",2017-08-25 18:09:43,2017-08-25,-1,"negative"
"now are you ready to shop from myntra s big sports fest to off on sportswear and equipment","Now are you ready to shop from Myntra's Big Sports Fest. 40 to 70% off on sportswear and equipment #MyntraSaleStartsTonight",2017-08-25 18:08:04,2017-08-25,1,"positive"
"just few more minutes left for the big sale on to start excitement on it s highest peak","#MyntraSaleStartsTonight Just few more minutes left for the big sale on @Myntra to start ...  Excitement on it's highest peak..!!",2017-08-25 18:07:52,2017-08-25,1,"positive"
"shop and get huge discounts on your favorite brands only on","Shop and Get Huge discounts on your favorite brands only on 
@myntra #MyntraSaleStartsTonight https://t.co/CfrGGKP1Xe",2017-08-25 18:07:19,2017-08-25,1,"positive"
"time for buy popular brands like nike puma are on discount from tonight at","Time for buy Popular Brands like Nike , Puma are on discount from tonight at #MyntraSaleStartsTonight @myntra",2017-08-25 18:07:01,2017-08-25,2,"positive"
"get ready with your shopping list","#MyntraSaleStartsTonight Get ready with your shopping list @myntra",2017-08-25 18:06:48,2017-08-25,1,"positive"
"shopping lovers its time to head to for","Shopping Lovers Its time to head to @myntra for
#MyntraSaleStartsTonight",2017-08-25 18:06:38,2017-08-25,0,"neutral"
"all excited for the   with","All excited for the  #MyntraSaleStartsTonight with @myntra",2017-08-25 18:06:28,2017-08-25,1,"positive"
"now only more minutes left for the big sale on to start excitement on it s highest peak","Now only 25 more minutes left for the big sale on @Myntra to start ...  Excitement on it's highest peak..!! #MyntraSaleStartsTonight",2017-08-25 18:06:23,2017-08-25,1,"positive"
"now i m very excited to shop sportswear from","Now I'm very excited to shop sportswear from #MyntraSaleStartsTonight @myntra https://t.co/U52MgCL0vh",2017-08-25 18:05:48,2017-08-25,1,"positive"
"shop and get discounts on popular brands lik nike puma etc only on myntra big sport fest","Shop and Get discounts on popular brands lik Nike, puma, etc only on Myntra big sport fest #Myntrasalestartstonight",2017-08-25 18:05:23,2017-08-25,1,"positive"
"big discount on top brand hurry up","#MyntraSaleStartsTonight
Big discount on top brand hurry up @myntra https://t.co/Qd9uAA3Z4r",2017-08-25 18:05:17,2017-08-25,1,"positive"
"heavy discounts on popular brands lik nike puma etc only on myntra big sport fest","Heavy discounts on popular brands lik Nike, puma, etc ... only on Myntra big sport fest ...#Myntrasalestartstonight",2017-08-25 18:05:06,2017-08-25,1,"positive"
"its time to head to for","Its time to head to @myntra for
#MyntraSaleStartsTonight",2017-08-25 18:04:53,2017-08-25,0,"neutral"
"raining discount on selected brands exclusive","#MyntraSaleStartsTonight
Raining discount on selected brands exclusive @myntra https://t.co/4ug1n6GWoU",2017-08-25 18:04:42,2017-08-25,0,"neutral"
"time for make the most of these extraordinary discount at myntra big sports fest","Time for Make the most of these extraordinary discount at Myntra Big Sports Fest #MyntraSaleStartsTonight https://t.co/YxbOqWHwB5",2017-08-25 18:04:39,2017-08-25,1,"positive"
"guys popular brands like nike puma are on discount from tonight at","Guys popular Brands like Nike , Puma are on discount from tonight at #MyntraSaleStartsTonight @myntra",2017-08-25 18:04:29,2017-08-25,2,"positive"
"only minutes to go for the myntra s sale to begin my excitement at its peak","Only 25 minutes to go for the Myntra's sale to begin!my excitement at its peak!  #MyntraSaleStartsTonight https://t.co/dYxu5Latcc",2017-08-25 18:04:28,2017-08-25,1,"positive"
"hurry up guys shop on top brands at heavy discount exclusive","#MyntraSaleStartsTonight
Hurry up guys shop on top brands at heavy discount exclusive @myntra https://t.co/OLtmkRrmT4",2017-08-25 18:04:18,2017-08-25,1,"positive"
"t sports wear and sports equipment will be on off upto to","#MyntraSaleStartsTonight t sports wear and sports equipment will be on off upto 40 to 70% @myntra",2017-08-25 18:04:13,2017-08-25,0,"neutral"
"shop and get upto off on your favourite range of sportswear only at myntra","Shop and Get Upto 70% off on your favourite range of sportswear only at Myntra. #MyntraSaleStartsTonight https://t.co/FTf9cpZCGE",2017-08-25 18:04:07,2017-08-25,0,"neutral"
"hurry up raining discount on top brands sale tonight","#MyntraSaleStartsTonight
Hurry up raining discount on top brands @myntra sale tonight https://t.co/QKKUkBDyEq",2017-08-25 18:03:06,2017-08-25,1,"positive"
"hardly waiting to get my new rec center rigging on myntra big sports fest","Hardly waiting to get my new rec center rigging on myntra Big Sports Fest. #MyntraSaleStartsTonight",2017-08-25 18:02:52,2017-08-25,-1,"negative"
"big sports fest tonight","#MyntraSaleStartsTonight
Big sports fest @myntra Tonight https://t.co/sELYrFCdG7",2017-08-25 18:02:31,2017-08-25,0,"neutral"
"big discount on sports shows","#MyntraSaleStartsTonight
Big discount on Sports shows @myntra https://t.co/qIJr8iQ0pB",2017-08-25 18:01:44,2017-08-25,0,"neutral"
"bag bestselling top brands such as nike puma reebok hrx adidas fila crocs etc at throw away prices","Bag Bestselling Top Brands Such As Nike, Puma, Reebok, HRX, Adidas, Fila, Crocs etc At Throw Away Prices #MyntraSaleStartsTonight @myntra",2017-08-25 18:01:24,2017-08-25,1,"positive"
"tremendous discounts on sports wear gonna make you take to them like anything","Tremendous Discounts on sports wear, Gonna make you take to them like anything. #MyntraSaleStartsTonight @myntra https://t.co/3swZZEi1aT",2017-08-25 18:00:46,2017-08-25,1,"positive"
"easy","Easy @myntra #MyntraSaleStartsTonight",2017-08-25 18:00:40,2017-08-25,1,"positive"
"get ready to grab heavy discounts on myntra big sport fest","Get ready to grab heavy discounts on Myntra big sport fest ... #Myntrasalestartstonight",2017-08-25 18:00:39,2017-08-25,1,"positive"
"big discount on sports accessories tonight sale","#MyntraSaleStartsTonight
Big discount on sports accessories @myntra Tonight sale https://t.co/6ZM8kejsmn",2017-08-25 18:00:32,2017-08-25,0,"neutral"
"bih discount on nike show tonight sale","#MyntraSaleStartsTonight
Bih discount on nike show @myntra Tonight sale https://t.co/Ik1wj0Enjz",2017-08-25 18:00:01,2017-08-25,0,"neutral"
"big discount on show tonight","#MyntraSaleStartsTonight
Big discount on show tonight @myntra https://t.co/O1QKvS5285",2017-08-25 17:59:40,2017-08-25,0,"neutral"
"it s time to shop from a big sports fest to off on sportswear and sport equipment","It's time to shop from @myntra 'a Big Sports Fest, 40 to 70% off on sportswear and sport equipment. #MyntraSaleStartsTonight",2017-08-25 17:59:23,2017-08-25,0,"neutral"
"all fitness freaks ready get set amp save at myntra for big sport fest sale","All Fitness Freaks Ready, Get, Set &amp; Save At Myntra For Big Sport Fest'17 Sale #MyntraSaleStartsTonight @myntra",2017-08-25 17:57:19,2017-08-25,0,"neutral"
"get all the best offers on fashion wear on when the clocks hits tonight","Get all the best Offers on fashion wear on @myntra #MyntraSaleStartsTonight When the clocks hits 12 tonight https://t.co/SkK2eIkctd",2017-08-25 17:53:37,2017-08-25,1,"positive"
"pune ke bade log tum ho hume hi kuch gift kardo","@ShubhamAne @myntra Pune ke Bade log tum ho, hume hi kuch gift kardo,",2017-08-25 17:52:48,2017-08-25,0,"neutral"
"super ready to get into my new gym gear on the myntra big sports fest","Super ready to get into my new gym gear on the myntra Big Sports Fest. #MyntraSaleStartsTonight https://t.co/XyOoGqntfR",2017-08-25 17:51:24,2017-08-25,2,"positive"
"eagerly waiting for the start of big sports fest my wish list is ready what about","Eagerly waiting for the start of @myntra Big Sports Fest  #MyntraSaleStartsTonight my wish list is ready What about… https://t.co/b0Yqxk6YBq",2017-08-25 17:49:59,2017-08-25,1,"positive"
"leas than one hour is left for sale to start on","Leas than One Hour is Left For Sale to Start On @myntra.
#MyntraSaleStartsTonight",2017-08-25 17:48:59,2017-08-25,0,"neutral"
"shop your favourite products from various brands on myntra guys in the most awesome sale","Shop your favourite products from various brands on Myntra guys in the most awesome sale #MyntraSaleStartsTonight https://t.co/1pqMYV02L6",2017-08-25 17:48:41,2017-08-25,1,"positive"
"i cant wait anyomore now super excited less than a hour to go for the sale to start get ready to shop big","I cant wait anyomore now super excited less than a hour to go for the @myntra sale to start get ready to shop big… https://t.co/Yuo7AIX1aW",2017-08-25 17:48:11,2017-08-25,2,"positive"
