"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"not a single call received yet u guys are fraud amp cheat is the best will nvr purchase anyth","@JabongIndia Not a single call received yet. U guys are fraud &amp; cheat. #Amazon is the best. Will nvr purchase anyth… https://t.co/qP6d9sfF0A",2017-08-22 07:16:11,2017-08-22,-1,"negative"
"pathetic response will return the item and never choose jabong for any of my future requirements god bless","@JabongIndia Pathetic response, will return the item and never choose jabong for any of my future requirements. God bless",2017-08-22 07:03:18,2017-08-22,0,"neutral"
"brand day minimum off on fila men s clothing amp footwear sale at jabong","Brand Day – Minimum 50% off on Fila Men’s Clothing &amp; Footwear – Sale at Jabong ! https://t.co/sdr426eVlo",2017-08-22 06:57:35,2017-08-22,0,"neutral"
"fila brand day minimum off","#Jabong Fila Brand Day Minimum 40%  - 60% Off https://t.co/I7mtEfH74G https://t.co/sXTlIbPKxQ",2017-08-22 06:12:28,2017-08-22,0,"neutral"
"vertically challenged","@JabongIndia Vertically challenged 😂😂👌👌 #CuteButShortButCute #Jabong",2017-08-22 05:20:10,2017-08-21,0,"neutral"
"vertically challenged most innovative medical term heard so far","@JabongIndia Vertically Challenged ..... 😂😂😂  (Most  innovative  Medical Term heard so far 👌 )    

#CuteButShortButCute #Jabong",2017-08-22 05:17:18,2017-08-21,1,"positive"
"get upto off extra off on wears","#Jabong - Get Upto 75% Off + Extra 15% Off on #Formal Wears https://t.co/RrCGynfhTu",2017-08-22 05:09:00,2017-08-21,0,"neutral"
"fila and flat off","#Jabong - FILA #Fashion and #Accessories FLAT 50% Off https://t.co/qbbhhRAmlh",2017-08-22 05:06:57,2017-08-21,0,"neutral"
"claim exclusive offer via cashkaro get rs cashback on orders over rs at shop now at","Claim exclusive 100% #Cashback offer via CashKaro! Get Rs250 Cashback on orders over Rs250 at #Jabong. Shop now at… https://t.co/xtSU5L9dg9",2017-08-22 03:00:16,2017-08-21,2,"positive"
"smashing offer on jabong suit sets","Smashing offer on Jabong Suit Sets ----- https://t.co/ac6mBQ0QFw https://t.co/EVLiXvuGSE",2017-08-22 03:00:08,2017-08-21,0,"neutral"
"great deals on jabong kurtas amp kurtis","Great Deals on Jabong Kurtas &amp; Kurtis ----- https://t.co/TKR5N0iXF2 https://t.co/9dSr8dObf3",2017-08-21 23:00:09,2017-08-21,1,"positive"
"over live till pm jabong get flat rs off a minimum purchase of rs","(Over)(Live till 6 PM) Jabong – Get flat Rs.250 off a minimum purchase of Rs.500 https://t.co/JiOGNlAhYz https://t.co/ooQBgc09cA",2017-08-21 22:00:33,2017-08-21,0,"neutral"
"over live till pm jabong get flat rs off a minimum purchase of rs","(Over)(Live till 6 PM) Jabong – Get flat Rs.250 off a minimum purchase of Rs.500 - https://t.co/mGhK5zaNTr https://t.co/ohLBqntroO",2017-08-21 22:00:28,2017-08-21,0,"neutral"
"top websites","Top 5 Websites https://t.co/XSSS3ZlWCJ #amazon #bbloggers #couponsanddeals #couponzguru #coupounzgurucom #denims #flipkart #jabong #myntra",2017-08-21 18:55:12,2017-08-21,1,"positive"
"rs off on jabong purchase of rs jabong","Rs. 250 Off on Jabong Purchase of Rs. 500 - Jabong https://t.co/dT4qZ4oKg1",2017-08-21 15:44:05,2017-08-21,0,"neutral"
"black can never go wrong 
shop now","Black can never go wrong.
Shop Now: https://t.co/INARw1mtKV
#FeelSelected #TheSelectedMan #SelectedHomme https://t.co/bdxvYLGDEt",2017-08-21 14:20:04,2017-08-21,0,"neutral"
"jabong jackpot buy suit sets below rs","Jabong Jackpot Buy Suit Sets Below Rs.3699 ----- https://t.co/tgrd134TTF https://t.co/9o8lrkMPNx",2017-08-21 14:00:08,2017-08-21,0,"neutral"
"get flat rs off on purchase of rs  jabong","Get Flat Rs.500 Off on Purchase Of Rs.1999 – Jabong https://t.co/Seoe8oyYci https://t.co/BfOkOPdCU2",2017-08-21 13:24:44,2017-08-21,0,"neutral"
"diesel rig dz grey black analog watch worth rs for rs jabong","Diesel Rig DZ1751 Grey/Black Analog Watch worth Rs. 12295 for Rs. 6363 - Jabong https://t.co/Q4aIKjLPF0",2017-08-21 13:24:04,2017-08-21,1,"positive"
"fossil abilene ch brown brown chronograph watch worth rs for rs jabong","Fossil Abilene Ch3099 Brown/Brown Chronograph Watch worth Rs. 11295 for Rs. 7793 - Jabong https://t.co/x8HMjZwHcp",2017-08-21 13:16:04,2017-08-21,1,"positive"
"michael kors jetmaster mk silver black chronograph watch worth rs for rs jabong","Michael Kors Jetmaster Mk8462 Silver/Black Chronograph Watch worth Rs. 21995 for Rs. 11382 - Jabong https://t.co/BhWKE9st9d",2017-08-21 13:12:04,2017-08-21,1,"positive"
"live till pm jabong get flat rs off a minimum purchase of rs","(Live till 6 PM) Jabong – Get flat Rs.250 off a minimum purchase of Rs.500 https://t.co/Kb98zz8SSR https://t.co/BDo2ucyM94",2017-08-21 11:55:48,2017-08-21,0,"neutral"
"jabong rs off on rs cashback","Jabong Rs. 250 Off On Rs. 500 + 10% Cashback @Jabong https://t.co/Iu6IogsDpH",2017-08-21 11:53:57,2017-08-21,1,"positive"
"get rs off on purchase of rs cashback","Get Rs. 250 Off On Purchase Of Rs. 500 + 10% Cashback @Jabong https://t.co/w9UG2Nl3Ys",2017-08-21 11:48:04,2017-08-21,1,"positive"
"the worst quality product you can have from","@JabongIndia 
The worst quality product you can have from https://t.co/lXVQhJQVb1 
Be real,🤔🤔🤔..but  site is all about fake and shit product",2017-08-21 11:19:43,2017-08-21,-3,"negative"
"not a trusted e commerce site jabong provided me with worst quality product in brand trust lee coo","@JabongIndia 
Not a trusted e-commerce site....Jabong provided me with worst quality product in brand trust Lee Coo… https://t.co/2umzuuIsY1",2017-08-21 11:12:50,2017-08-21,1,"positive"
"live till pm jabong get flat rs off a minimum purchase of rs","(Live till 6 PM) Jabong – Get flat Rs.250 off a minimum purchase of Rs.500 https://t.co/pAlZlDhnpt",2017-08-21 11:03:35,2017-08-21,0,"neutral"
"jabong country s one of the top fashion and e commerce portal wide huge collections in every category is","Jabong, country's one of the top fashion and e-commerce portal wide huge collections in every category is... https://t.co/veeKFeCbDg",2017-08-21 10:59:59,2017-08-21,1,"positive"
"brand sale upto off on mast amp harbour clothing amp footwear sale at jabong","Brand Sale – Upto 60% off on Mast &amp; Harbour Clothing &amp; Footwear – Sale at Jabong ! https://t.co/hE2vFM4Tb9",2017-08-21 10:40:27,2017-08-21,0,"neutral"
"premium sale upto off on kid s clothing of all brands sale at jabong","Premium Sale – Upto 60% off on Kid’s Clothing of All Brands – Sale at Jabong ! https://t.co/Q2N6Erg48f",2017-08-21 10:11:57,2017-08-21,0,"neutral"
"jabong is so careless about solving customer issues that it forgot to even edit the name of the copie","@JabongIndia Jabong is so careless about solving customer issues, that it forgot to even edit the Name of the copie… https://t.co/lXJsjjPZ1d",2017-08-21 09:42:35,2017-08-21,-2,"negative"
"win people over and trust your gut ananth narayanan ceo myntra and jabong","'Win people over, and trust your gut': Ananth Narayanan, CEO, Myntra and Jabong https://t.co/e7fNsxPmFG",2017-08-21 09:12:25,2017-08-21,2,"positive"
"a lightweight wollen blend shrug is want you need for the crisp cold morning amp evenings 
available at","A lightweight wollen-blend shrug is want you need for the crisp cold morning &amp; evenings.
Available at… https://t.co/chr5tLGWto",2017-08-21 08:35:20,2017-08-21,-1,"negative"
"retweeted hrithik roshan 

jabong just got fitter go check it out on","Retweeted Hrithik Roshan (@iHrithik):

Jabong just got fitter. Go check it out on https://t.co/V081KvJUbO... https://t.co/Icu2GTCM4T",2017-08-21 08:16:33,2017-08-21,0,"neutral"
"big fashion sale upto off on dorothy perkins clothing amp accessories sale at jabong","Big Fashion Sale – Upto 55% off on Dorothy Perkins Clothing &amp; Accessories – Sale at Jabong ! https://t.co/rFCRsd4Pyw",2017-08-21 08:16:27,2017-08-21,0,"neutral"
"get up to off on branded watches at get ₹ klippd cashback frm","Get up to 40% off on branded watches at @JabongIndia + Get ₹235 Klippd cashback frm https://t.co/XyVYELPe8b… https://t.co/rvywhvwYc6",2017-08-21 08:13:30,2017-08-21,1,"positive"
"monday are for online shopping get an extra off when you use the code casual only till midnight shop here","Monday are for online shopping! Get an extra 15% off when you use the code CASUAL15. Only till midnight. Shop here:… https://t.co/7MIGjggT35",2017-08-21 07:27:21,2017-08-21,0,"neutral"
"use my referral code santcp gb and get jabong voucher upto rs download app and sign up from","Use my referral code SANTCP7GB and get Jabong voucher Upto Rs. 1000. Download app and sign up from https://t.co/DJAGMk8sJv",2017-08-21 06:40:54,2017-08-21,0,"neutral"
"the midnight rush extra off on dresses amp formals up to from us","#Jabong The midnight rush Extra 15% Off On Dresses &amp; Formals + Up to 12% #Cashback from us @InOffersMonkey… https://t.co/AhQ5TkTluQ",2017-08-21 06:19:18,2017-08-21,1,"positive"
"congratulates all the sellers onboard cheers to a better future of your sales online","@SaleslaOfficial congratulates all the sellers onboard!! Cheers to a better future of your sales online. #Amazon #flipkart #myntra #jabong",2017-08-21 06:18:35,2017-08-21,1,"positive"
"calvin klein jeans brand day upto off","#Jabong Calvin Klein Jeans Brand Day upto 50% Off https://t.co/FcchAfs5th https://t.co/EfxRUZQolQ",2017-08-21 06:10:19,2017-08-21,0,"neutral"
"the best beauty buys at up to off shop now","#CRDeal The best beauty buys at UP TO 30% OFF | Shop Now @JabongIndia| https://t.co/VPKdpURHEH #LOreal #Lakme… https://t.co/Zkn0KaL9xx",2017-08-21 05:42:20,2017-08-21,2,"positive"
"mast and and upto off from","#Jabong - Mast and #Harbour #Fashion and #Accessories Upto 70% off #Starting From #Rs.200 https://t.co/THTdivbh7H",2017-08-21 05:28:09,2017-08-20,0,"neutral"
"get wear upto extra off","#Jabong - Get #Sports Wear Upto 60% + Extra 10% Off https://t.co/F16mknGmWa",2017-08-21 05:27:19,2017-08-20,0,"neutral"
"received a call from jabong risk and beagle team mr ashutosh natekar was on the other line and talks like as owns the company","@JabongIndia received a call from Jabong Risk and Beagle team. Mr. Ashutosh Natekar was on the other line and talks like as owns the company",2017-08-21 05:01:59,2017-08-20,0,"neutral"
"jabong offer get upto off on carlton london","Jabong Offer Get upto 60% off on Carlton London https://t.co/n7YwNo1Fkh https://t.co/tQJLji8RHu",2017-08-21 02:05:06,2017-08-20,0,"neutral"
"t shirts amp polos at lowest price at jabong","T-Shirts &amp; Polos at Lowest price at Jabong ----- https://t.co/GHBHZK7jD4 https://t.co/Q2TN99oCAX",2017-08-21 00:00:08,2017-08-20,0,"neutral"
"i am not a product of my circumstances i am a product of my decisions stephen covey","I am not a product of my circumstances. I am a product of my decisions –Stephen Covey 📦📬📩 #jabong #work https://t.co/4AdtIFFqsG",2017-08-20 21:03:59,2017-08-20,1,"positive"
"upto off on jabong clothing accessories amp innerwear","Upto 30% Off on Jabong Clothing Accessories &amp; Innerwear ----- https://t.co/lHy0pEFd24 https://t.co/NNydijNE6i",2017-08-20 21:00:08,2017-08-20,0,"neutral"
"jabong india for housecraft","Jabong India for housecraft",2017-08-20 18:52:24,2017-08-20,0,"neutral"
"jabong sale upto off on jabong products","Jabong Sale - Upto 10% Off on Jabong Products ----- https://t.co/JXsDSVCbAF https://t.co/vTnqKstbqE",2017-08-20 16:00:08,2017-08-20,0,"neutral"
"guess w l two tone white analog watch worth rs for rs jabong","Guess W15072L2 Two Tone/White Analog Watch worth Rs. 13900 for Rs. 7473 - Jabong https://t.co/yGGxIPBvc4",2017-08-20 15:24:04,2017-08-20,1,"positive"
"u s polo assn black solid skinny fit jeans worth rs for rs jabong","U.S. Polo Assn. Black Solid Skinny Fit Jeans worth Rs. 2399 for Rs. 1319 - Jabong https://t.co/KUnfPjRll0",2017-08-20 15:20:04,2017-08-20,1,"positive"
